col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,Lables
0.0404425,0.000866667,0.043573704,0.059961944,0.06542037,0.074332593,0.064212778,0.037138889,0.081085185,0.095688889,0.11362287,0.135817037,0.06923963,0.042628333,0.088737037,0.099868519,0.124954167,0.136996667,0.066143333,0.040923796,0.08505,0.097534815,0.136496667,0.125441389,0.039628148,0.01102963,0.055266944,0.065461481,0.085136296,0.0883775,0.017800741,-0.014743333,0.031243056,0.038455,0.054180741,0.056526296,Mouse
0.040903333,0.006813704,0.043911852,0.060255833,0.065728889,0.074648519,0.064476944,0.040379259,0.081348148,0.095864815,0.113880556,0.136086296,0.069432963,0.046179444,0.08902,0.100212963,0.125345833,0.137313704,0.066298519,0.037688241,0.085485185,0.097604815,0.136663333,0.125961111,0.039837037,0.015018148,0.055521389,0.065656296,0.085490741,0.088596667,0.017940741,-0.00959963,0.031411852,0.03849,0.054448148,0.05666,Mouse
0.041105833,0.009694074,0.044078519,0.060398333,0.065925926,0.074830741,0.064641944,0.031796296,0.080616667,0.095484074,0.11355,0.135892222,0.069012593,0.036957778,0.08874963,0.099982222,0.125039444,0.137262222,0.066303704,0.038896296,0.085321389,0.097625185,0.136538148,0.126033333,0.039934074,0.008404815,0.055588056,0.065601481,0.085255926,0.088668889,0.018031111,-0.003802222,0.030829259,0.038223889,0.053805926,0.056581852,Mouse
0.040903056,0.009721481,0.043759259,0.060153889,0.065381481,0.074593333,0.064523611,0.041555185,0.081131852,0.095707778,0.113336667,0.136084815,0.069552222,0.049333611,0.088615926,0.099801481,0.124496944,0.137111481,0.066343333,0.041417778,0.084142222,0.096904444,0.135354444,0.1255325,0.039622222,0.014858519,0.055491667,0.065535185,0.084622963,0.088688333,0.018043148,-0.00135963,0.031278148,0.038189444,0.053271481,0.056846667,Mouse
0.041342222,0.017280741,0.043948519,0.059971667,0.064792963,0.074802222,0.064624722,0.050496574,0.08115,0.095508519,0.112511111,0.136181852,0.069555556,0.047437222,0.088856667,0.099647407,0.123724444,0.137269815,0.06674963,0.050451481,0.083615833,0.096275556,0.133802222,0.125015833,0.039512963,0.018207407,0.055645556,0.065247778,0.083737778,0.089007222,0.018116759,0.00289963,0.031334444,0.038031389,0.05250963,0.056965556,Mouse
0.041415,0.022262963,0.043903333,0.059719259,0.063824907,0.074965556,0.064840648,0.039143241,0.08123037,0.095298889,0.111716111,0.136125185,0.069548889,0.050515278,0.088782222,0.099571481,0.123036667,0.137319815,0.066877778,0.024531111,0.085524167,0.097371852,0.134466296,0.126090278,0.040325556,0.008391481,0.055731574,0.065232593,0.083157037,0.088693148,0.018314815,-0.021379259,0.03100963,0.037929167,0.051925926,0.056476667,Mouse
0.041274167,0.001088519,0.044227037,0.059898519,0.063634074,0.07476963,0.065030648,0.031819074,0.081391481,0.095357778,0.111448611,0.136055556,0.069775185,0.028802037,0.088983889,0.099675926,0.122893704,0.137374259,0.067446296,0.05425037,0.086077222,0.097772963,0.134721481,0.126522222,0.040502593,0.018534444,0.056012685,0.065334537,0.083331852,0.088988333,0.018533981,0.005344815,0.031572222,0.038175833,0.052232593,0.056875185,Mouse
0.04173,0.014790185,0.044265926,0.059842593,0.063739074,0.074975185,0.065216204,0.043226019,0.081808148,0.09552037,0.111698889,0.136441111,0.07028037,0.043506111,0.0893225,0.099815185,0.12302,0.137590093,0.067553333,0.064550741,0.086426389,0.097872593,0.134921481,0.126773333,0.040996852,0.035687407,0.056280093,0.065569259,0.08348037,0.089137222,0.018793426,0.01432,0.031885926,0.038263611,0.052458148,0.057161481,Mouse
0.04193,0.031690463,0.044570741,0.060101481,0.063775463,0.075079259,0.065364352,0.063940741,0.081907037,0.095531481,0.111846574,0.136560278,0.070298889,0.070017593,0.089524167,0.099835556,0.123245556,0.137810093,0.067823704,0.068922593,0.086685833,0.098109259,0.135352593,0.127224444,0.04114963,0.039964815,0.056590463,0.065796481,0.083807778,0.089494259,0.019001204,0.017056667,0.03211037,0.038386852,0.052601667,0.057274074,Mouse
0.042086296,0.034192963,0.044657778,0.060196667,0.063988519,0.07539,0.0656325,0.066259352,0.082147778,0.09580963,0.11211213,0.136791389,0.070544074,0.072315,0.089688056,0.100107037,0.12342,0.137918148,0.068097778,0.071078148,0.086723704,0.098165,0.135301111,0.127180741,0.041233519,0.042027407,0.05655787,0.065896759,0.083862593,0.089540556,0.01916787,0.018880741,0.032234815,0.03868463,0.052771389,0.057423333,Mouse
0.042215926,0.035406574,0.044908519,0.060418889,0.064058241,0.075395556,0.065719167,0.067141481,0.082265463,0.095887778,0.112291759,0.136949444,0.070719259,0.072994259,0.089783889,0.100155926,0.123617407,0.138034259,0.068215185,0.071771111,0.086896667,0.098249444,0.135704444,0.127328889,0.041356019,0.042677407,0.0567975,0.065993704,0.084019259,0.089733148,0.019227037,0.019551759,0.032353704,0.038747963,0.052918056,0.057651111,Mouse
0.042388889,0.035940463,0.045035926,0.060522963,0.064311296,0.075577407,0.065966574,0.067417778,0.08249713,0.096159259,0.112420648,0.137117778,0.070968519,0.073558704,0.090031389,0.10034037,0.123757407,0.138325556,0.068323426,0.072012963,0.08683963,0.098297222,0.135676296,0.127505185,0.041506019,0.042618889,0.056906019,0.066076204,0.08432963,0.089758704,0.019377407,0.019838426,0.032471852,0.038796481,0.053115,0.057741111,Mouse
0.042466296,0.036261574,0.045046667,0.060492593,0.064398148,0.075574352,0.065964722,0.067592963,0.082407685,0.096120741,0.11242213,0.137085556,0.070725556,0.073508333,0.089974722,0.100201852,0.123809259,0.13815037,0.068071204,0.072080741,0.086707037,0.098030833,0.135505926,0.12705963,0.041296852,0.04271037,0.056659352,0.065862963,0.084035833,0.089591296,0.019119259,0.019705093,0.032223333,0.038381296,0.052855,0.057428889,Mouse
0.042288148,0.036034074,0.044896296,0.060046667,0.064245556,0.075521296,0.065898056,0.067680741,0.082230463,0.09580963,0.112428426,0.136964444,0.070685926,0.07354537,0.089852593,0.099988519,0.123665185,0.137981481,0.068002037,0.072086296,0.086639259,0.097786389,0.135525556,0.127045556,0.04110213,0.042672222,0.056583426,0.065512222,0.083985,0.089578704,0.019101481,0.019701481,0.032095556,0.038099074,0.052846389,0.057360741,Mouse
0.042254815,0.036224074,0.04477787,0.060028889,0.064291111,0.075430185,0.065841389,0.067617407,0.082262407,0.095714074,0.112396574,0.136943333,0.070579259,0.073680926,0.089842593,0.099946019,0.123718889,0.138068148,0.067979815,0.072101852,0.08653,0.097895833,0.135448889,0.127026296,0.041213704,0.042774444,0.056600093,0.065583704,0.083941944,0.08956537,0.019111481,0.01988787,0.032111481,0.038256481,0.052751389,0.057351111,Mouse
0.042239259,0.03626,0.044768426,0.059950741,0.064247407,0.075360185,0.065784722,0.067671481,0.082159352,0.095671111,0.11238213,0.136785556,0.070570926,0.073654259,0.089704074,0.09984463,0.123627778,0.137991852,0.067859537,0.072244815,0.086435185,0.097716944,0.135501852,0.126999259,0.041017778,0.043050833,0.056411944,0.065515185,0.083861389,0.089403889,0.018882222,0.019962593,0.031964074,0.038011667,0.052669259,0.057217778,Mouse
0.042087778,0.036358519,0.044590093,0.059611852,0.063982963,0.075272407,0.065514722,0.067785926,0.082041296,0.095318148,0.11227213,0.136826667,0.070488981,0.073821296,0.089625926,0.099460463,0.123472963,0.137844815,0.067742315,0.072063704,0.086255926,0.097097407,0.135353241,0.126814444,0.040922963,0.042763611,0.056141944,0.064921111,0.086571111,0.081110926,0.017903704,0.019714537,0.031825926,0.037292037,0.056357778,0.049918333,Mouse
0.041135185,0.036113333,0.044301481,0.059105926,0.06771037,0.068349907,0.064608426,0.067549259,0.081777037,0.094262222,0.115770648,0.129216667,0.069613704,0.073596111,0.089516667,0.098374074,0.127440741,0.130912222,0.067236204,0.072258148,0.086464444,0.096297778,0.139578241,0.120252963,0.040472222,0.043086111,0.056368611,0.063831481,0.087880833,0.082990185,0.018243704,0.019969259,0.031953056,0.035717222,0.056593704,0.050701111,Mouse
0.041253704,0.036144815,0.044491759,0.05671037,0.067873333,0.068562407,0.06480213,0.067600741,0.081901111,0.0897475,0.115841389,0.129305185,0.069856759,0.073690556,0.089452222,0.094304352,0.12647,0.130575185,0.067112593,0.071944352,0.086200741,0.076206296,0.13620213,0.119352593,0.039858148,0.0421225,0.054781204,0.049212222,0.087631944,0.082926111,0.018347037,0.019693704,0.031808611,0.021218333,0.055741111,0.0504675,Mouse
0.041145185,0.035524074,0.04409287,0.041781481,0.067676667,0.068625185,0.064813611,0.067057407,0.081707778,0.075389444,0.115581389,0.129318889,0.069922037,0.073254259,0.089446667,0.078848796,0.127214074,0.130964444,0.067322222,0.070282685,0.086532222,0.093166667,0.139691574,0.120454444,0.04034,0.041115833,0.056298611,0.056578889,0.087708148,0.082956667,0.018363704,0.018492963,0.031888333,0.025799815,0.056421852,0.050856389,Mouse
0.041412222,0.033765926,0.044492037,0.051817778,0.067937037,0.068921111,0.065080833,0.062837778,0.082024444,0.088036111,0.115989167,0.129537778,0.06985537,0.068122037,0.089576296,0.092961852,0.127392778,0.131166667,0.067293704,0.056997407,0.086351481,0.089066296,0.139679074,0.12058,0.040336296,0.028693889,0.055961204,0.056452593,0.087359259,0.082885556,0.018105926,0.00102,0.031696389,0.033673148,0.056447407,0.050841111,Mouse
0.041323333,0.02005037,0.043743333,0.056764167,0.067456667,0.068557037,0.064583611,0.053881111,0.081888519,0.091378889,0.11602213,0.129771111,0.069893981,0.060361667,0.089459259,0.09536037,0.127517778,0.13138963,0.067415926,0.046459907,0.086430741,0.09103963,0.139850185,0.121005185,0.040453333,0.025261111,0.055854444,0.057728519,0.087378519,0.083217778,0.01815963,-0.023318889,0.031634444,0.028673148,0.055807778,0.050973889,Mouse
0.041176667,0.004490741,0.042534815,0.051350833,0.067069259,0.068535926,0.064161389,0.012007037,0.081377037,0.085199444,0.115587315,0.129746296,0.069455926,0.027029167,0.089061111,0.097392222,0.1270525,0.131373704,0.066932963,0.030669074,0.086110741,0.09819037,0.139558519,0.120870741,0.040217778,-0.007122963,0.055869167,0.065771111,0.087456667,0.083271667,0.017949259,-0.025374815,0.03131,0.038457222,0.056187407,0.051119259,Mouse
0.041106944,-0.010972222,0.042909259,0.059689444,0.067082593,0.068690741,0.064190278,0.013930741,0.081412963,0.0959125,0.115875833,0.13013963,0.069639259,0.019976667,0.087910741,0.099443333,0.126475833,0.13086963,0.066461111,0.02249963,0.085971481,0.098148889,0.139518519,0.121032222,0.040001481,-0.02496963,0.055814167,0.06574963,0.087490741,0.083554444,0.018091111,-0.025277407,0.031520278,0.038581667,0.056244815,0.051174444,Mouse
0.040913889,-0.01557,0.044058519,0.060283611,0.067669259,0.069340741,0.06452,0.022135926,0.081519259,0.096041852,0.115772778,0.1304,0.069577407,0.027765556,0.089195556,0.100331852,0.1274575,0.131873333,0.067173704,0.032480741,0.086358519,0.098552593,0.13978,0.121134167,0.04020963,0.015171481,0.055982778,0.066042963,0.087565185,0.083703889,0.018141111,-0.01166037,0.03162037,0.038648333,0.05631,0.051485185,Mouse
0.041202222,0.000848519,0.044205185,0.060321389,0.067698148,0.06941,0.064736111,0.03357963,0.08164,0.096001481,0.115790556,0.13035037,0.069658148,0.043014444,0.089238148,0.100311111,0.127283056,0.131874074,0.06699037,0.040497037,0.084833056,0.097750741,0.139111852,0.120587222,0.039747778,0.012262222,0.056053333,0.065941852,0.087581852,0.0837,0.018072593,-0.018575185,0.031466667,0.038543056,0.056252963,0.051415185,Mouse
0.041008333,-0.001416667,0.044164815,0.060294722,0.067646296,0.069435185,0.064675093,0.039168519,0.080292963,0.095445926,0.115344444,0.129954815,0.06899037,0.032376944,0.089265926,0.100374074,0.127282778,0.131973333,0.067164074,0.039802963,0.086336667,0.098485185,0.139777778,0.121422778,0.040004074,0.00964,0.0547525,0.065298148,0.086955556,0.083214259,0.017521204,-0.025648148,0.030993704,0.038288889,0.05594963,0.051424444,Mouse
0.040942778,-0.024191111,0.044026667,0.0602575,0.067669259,0.069555556,0.064589537,0.041490741,0.081634444,0.096064815,0.115968611,0.130794444,0.069738519,0.058642222,0.089347778,0.100418519,0.127360741,0.13216787,0.067215185,0.050488148,0.086186667,0.098445926,0.139701852,0.1215825,0.039973333,0.009642963,0.055700833,0.065757407,0.087244815,0.085010185,0.017765926,-0.009103333,0.030145926,0.037950278,0.055617037,0.052956296,Mouse
0.040273611,0.000971852,0.042307778,0.05933037,0.066654352,0.070748519,0.063843611,0.026453519,0.081067778,0.095698148,0.115585278,0.132674074,0.069280741,0.009951389,0.08884963,0.100007778,0.127054074,0.133973981,0.066733333,0.012978519,0.08561,0.097967407,0.139218519,0.123200278,0.039767037,-0.01583963,0.055372685,0.065571481,0.087227778,0.08536463,0.017607037,-0.040062222,0.030945185,0.038129167,0.055721111,0.053223333,Mouse
0.040731667,-0.021597407,0.043485185,0.059827407,0.067212407,0.071215185,0.064331759,0.008166852,0.081078148,0.095676296,0.115624444,0.132654444,0.069191852,0.014867593,0.088765833,0.099917407,0.126908519,0.133995648,0.066671481,0.018213704,0.085531944,0.097817778,0.139218148,0.122997778,0.039536296,-0.009716296,0.055251944,0.065415093,0.087036667,0.085371296,0.01749787,-0.037285185,0.030902222,0.038175833,0.055730741,0.053267407,Mouse
0.040613704,-0.016660648,0.04354963,0.059686667,0.067129352,0.071258889,0.064090648,0.014679907,0.080975926,0.095568519,0.115429167,0.132678889,0.069025185,0.020563519,0.088551944,0.099637037,0.126732222,0.133776204,0.066385185,0.016344444,0.085492778,0.097838519,0.139367407,0.123260741,0.039334907,-0.010777778,0.05511787,0.065223148,0.086881111,0.085412407,0.017272037,-0.037114074,0.030742222,0.037796389,0.05549,0.053181481,Mouse
0.040335926,-0.019830648,0.043177407,0.059604444,0.066976852,0.071147407,0.064121759,0.010514907,0.080752222,0.095423333,0.115226944,0.132425556,0.068765185,0.012347222,0.088233333,0.099484444,0.126554815,0.133520926,0.066285926,0.012057407,0.085278611,0.097613704,0.139137037,0.122872222,0.039067685,-0.019748148,0.054871574,0.064933148,0.086572593,0.085105,0.01712537,-0.046671111,0.030562593,0.037649444,0.055526111,0.053132222,Mouse
0.040167407,-0.033359815,0.043054444,0.059365185,0.066811019,0.071058148,0.063927685,-0.001800648,0.079887407,0.0949,0.1147525,0.132134167,0.068375556,0.002066852,0.087699444,0.099193704,0.126212222,0.133537315,0.06621963,-0.007512222,0.085177778,0.097471667,0.138832963,0.123177778,0.03910463,-0.035332963,0.054724167,0.064977315,0.086642593,0.085533148,0.017206481,-0.057716296,0.029457407,0.037358704,0.055194722,0.05403,Mouse
0.039923704,-0.036477593,0.042938519,0.059380741,0.066954352,0.072932593,0.063971389,-0.006676667,0.080626852,0.095158889,0.115260278,0.134606389,0.068604444,-0.003033889,0.086121389,0.098367037,0.125672593,0.134939815,0.065387037,0.00103963,0.082892222,0.096476389,0.138075556,0.12416963,0.038449074,-0.030246667,0.054791574,0.064839815,0.086622222,0.087200185,0.017007037,-0.069992685,0.030283704,0.037570185,0.055285278,0.055105556,Mouse
0.040242963,-0.043784537,0.043121852,0.059376667,0.066922407,0.073765556,0.064020278,-0.007992593,0.078984352,0.094588889,0.114699537,0.135117778,0.068025185,0.019108333,0.088305833,0.099486667,0.126746667,0.136902963,0.066410926,0.013937037,0.08547,0.097666667,0.13913963,0.126236296,0.039050463,-0.013367407,0.054499352,0.064819537,0.086511111,0.088082037,0.017015926,-0.025846296,0.030296296,0.037688333,0.055408333,0.05606037,Mouse
0.040224074,-0.008889815,0.043225185,0.059550741,0.066939259,0.074228519,0.063998056,0.034985185,0.080251019,0.094935185,0.115084722,0.135796389,0.068437407,0.037082778,0.088547222,0.099577778,0.126717778,0.137206667,0.066436204,0.037417407,0.085536296,0.097836667,0.139288889,0.126553704,0.039131019,0.008013333,0.055033426,0.064935556,0.086777222,0.088373519,0.017174074,-0.029260741,0.030735556,0.037726852,0.055561111,0.056404815,Mouse
0.040373333,-0.005918981,0.043427407,0.059551852,0.067006667,0.07449713,0.06391287,0.025541481,0.080873241,0.095077407,0.115274352,0.136168056,0.068771111,0.035384259,0.087696296,0.098999074,0.126174074,0.136932963,0.065927037,0.033101111,0.085573333,0.097725833,0.139172593,0.126707778,0.03918963,0.011381852,0.055104167,0.065108889,0.086837222,0.088790926,0.017142963,-0.011974352,0.030776667,0.037726111,0.055566667,0.056641111,Mouse
0.040394444,-0.005114444,0.043362037,0.059678148,0.06698963,0.074735185,0.064037315,0.018323704,0.080975185,0.095447037,0.115381389,0.136521389,0.068845556,0.04041537,0.088662963,0.099707407,0.126771481,0.137517778,0.066470926,0.042873704,0.084435185,0.096832222,0.138285926,0.126068889,0.038932593,0.003813056,0.055285278,0.065261111,0.086991667,0.088851296,0.017305556,-0.015709074,0.03014963,0.037489074,0.055288056,0.056516296,Mouse
0.037934815,0.004050185,0.044921111,0.060974815,0.068818241,0.075799259,0.063456204,0.026112685,0.082365926,0.096821852,0.117211019,0.137240278,0.068214815,0.034839815,0.089951667,0.10082,0.128488148,0.138189815,0.065196667,0.035404074,0.086501852,0.098579722,0.140442222,0.126993704,0.03896713,-0.001454815,0.056718981,0.06662787,0.088683704,0.089652407,0.016338981,-0.021617778,0.031941481,0.038900926,0.057054722,0.057170741,Mouse
0.039563333,-0.004612315,0.044711481,0.060577407,0.068409907,0.07517,0.063394352,0.031498889,0.08235963,0.096672593,0.116966574,0.137155833,0.068043704,0.036616852,0.088878889,0.100203333,0.127925556,0.137698148,0.06489037,0.029557037,0.086451852,0.098381667,0.140214815,0.12700037,0.038808519,0.001770741,0.056650833,0.066557315,0.088632963,0.08963463,0.01626963,-0.019844352,0.031915926,0.038837963,0.057010278,0.057298519,Mouse
0.039585556,-0.004738148,0.044734815,0.06068,0.068557963,0.075464815,0.063449167,0.036591481,0.082406019,0.09669037,0.117091019,0.1373725,0.068227407,0.044604259,0.089838333,0.100721111,0.128391852,0.13828037,0.065182037,0.037635556,0.086473704,0.0985275,0.140258889,0.127281481,0.038874352,-0.000186296,0.056759722,0.066597315,0.088744444,0.089944259,0.016395185,-0.013860185,0.032111111,0.038992778,0.057146667,0.057652222,Mouse
0.03964037,0.007329074,0.044828519,0.060785185,0.068698148,0.075861852,0.063641389,0.040194815,0.082594907,0.096670741,0.11722213,0.137799444,0.068359259,0.044956852,0.0899575,0.100925185,0.128605185,0.138838519,0.065526759,0.043118519,0.086867778,0.098647778,0.140594074,0.127779259,0.039110741,0.01532963,0.056956389,0.066707778,0.088930556,0.090471296,0.016648519,-0.010527407,0.032311852,0.038959815,0.057369444,0.058003333,Mouse
0.039921481,0.006680741,0.044932963,0.060512593,0.068785185,0.076001574,0.063699167,0.027411111,0.082513241,0.096326296,0.1171825,0.137886667,0.068387778,0.03353463,0.090083704,0.100551574,0.128484074,0.138972593,0.065589537,0.034577037,0.086748889,0.098376667,0.140732222,0.127922963,0.039158796,0.007625556,0.056901944,0.06649,0.088955278,0.090486481,0.016707037,-0.015912963,0.032206296,0.038844259,0.057358333,0.058008519,Mouse
0.039952222,0.002705926,0.044931204,0.060845185,0.068866667,0.076219074,0.063903241,0.033602963,0.082678241,0.096714444,0.117257685,0.138045833,0.068595926,0.037606111,0.090015556,0.10083963,0.128544444,0.138952593,0.065864815,0.037690741,0.086748889,0.098698333,0.140555185,0.127852593,0.039053333,0.009879722,0.056834167,0.06658963,0.088694722,0.090382778,0.016617037,-0.014019352,0.032020741,0.038837593,0.05713,0.057873333,Mouse
0.039728148,0.001507037,0.044838981,0.060690741,0.068728519,0.076116296,0.063808056,0.033247778,0.082479074,0.096679259,0.117055093,0.138085185,0.068420093,0.037383148,0.08996,0.100834074,0.128436667,0.139021852,0.065708704,0.033671852,0.086647778,0.098590556,0.140555185,0.127828889,0.039098889,0.006166389,0.05658787,0.066472963,0.088643056,0.090434259,0.01648963,-0.010389907,0.031907778,0.038877593,0.057074815,0.057954167,Mouse
0.039820741,-0.005178148,0.044632593,0.060672593,0.068590741,0.076061852,0.063636944,0.03142,0.082337685,0.096598889,0.117046944,0.13794963,0.068272315,0.03701463,0.089836296,0.100676019,0.128238889,0.138974815,0.065450648,0.036650741,0.086424815,0.098277037,0.140311019,0.127717407,0.038886667,0.005349444,0.0565275,0.066187037,0.088465,0.09038463,0.016444074,-0.014800463,0.03185963,0.038655741,0.056908519,0.057793056,Mouse
0.039777037,0.004031852,0.044535648,0.060461852,0.068372222,0.075866296,0.06355213,0.037706296,0.082168519,0.096388611,0.116944352,0.137933704,0.068454537,0.043446852,0.089718889,0.100564907,0.128191852,0.13888037,0.065494259,0.045087407,0.086341111,0.098424815,0.140339074,0.12780963,0.038948519,0.015796389,0.0565175,0.066266667,0.088496667,0.090438704,0.01656037,-0.009598889,0.031772222,0.038541667,0.056815926,0.057829722,Mouse
0.039831481,0.009075556,0.044481481,0.060364815,0.068360741,0.076035741,0.063738426,0.040957407,0.082128889,0.0963075,0.116820278,0.137982222,0.068350648,0.047198333,0.089763704,0.100424352,0.128298889,0.138945556,0.065465556,0.04505963,0.086388148,0.09816963,0.140318796,0.127896296,0.038946296,0.015733611,0.056400093,0.066065926,0.088307778,0.090378333,0.016473704,-0.008958148,0.031659167,0.038267593,0.056769259,0.057755,Mouse
0.03966,0.008722963,0.044432593,0.060253333,0.068309259,0.076021481,0.063493611,0.039633704,0.081917037,0.096181667,0.116639167,0.137858889,0.068043426,0.02245537,0.089628148,0.100488796,0.127987037,0.138851481,0.065533333,0.043580463,0.086445926,0.098374074,0.140424352,0.127891852,0.038892963,0.032769167,0.056411204,0.066157407,0.088348519,0.090326667,0.01639,0.010577778,0.031677222,0.038337222,0.056712963,0.057863056,Mouse
0.039766667,0.027349259,0.044472315,0.060315556,0.068361111,0.076091852,0.063589444,0.059414444,0.082222963,0.096312222,0.116844352,0.138028519,0.068368148,0.06541537,0.089671111,0.10056,0.128106389,0.138975185,0.06568963,0.064167407,0.086480741,0.098412963,0.140256574,0.12800037,0.038868519,0.034837222,0.056368611,0.066104074,0.088221111,0.090338056,0.01640963,0.01155,0.03166,0.038337593,0.056633704,0.057754722,Mouse
0.039625926,0.028040741,0.044418519,0.060275556,0.068112222,0.075982963,0.063476389,0.059943704,0.082059259,0.095996944,0.116695463,0.137964815,0.06812537,0.06567463,0.089605556,0.100236296,0.127917222,0.138904815,0.06563037,0.064066019,0.086285556,0.097963704,0.140086574,0.12772963,0.038769259,0.034942222,0.056261667,0.065752222,0.088172222,0.090345,0.016198519,0.011551111,0.031594444,0.038037963,0.056524074,0.05765,Mouse
0.039562963,0.028137407,0.044264815,0.059902778,0.068096667,0.075894815,0.0634625,0.059967778,0.081987407,0.095825556,0.116619167,0.137968519,0.068198148,0.065971389,0.089558148,0.099886296,0.128018333,0.138953704,0.065485185,0.06436213,0.08613037,0.097761852,0.139974074,0.127715926,0.038818889,0.035135185,0.056098889,0.065553333,0.088046296,0.090187222,0.01621963,0.01176,0.031449722,0.037828704,0.056454444,0.057743704,Mouse
0.039596944,0.028296296,0.04425963,0.059840278,0.068112963,0.076017778,0.063547222,0.060266667,0.082011852,0.095785,0.116590278,0.137938148,0.068342222,0.066204722,0.089562593,0.099983704,0.127849167,0.138892963,0.065232222,0.064187963,0.085932963,0.097695926,0.139724074,0.127585278,0.038744444,0.035300741,0.056155833,0.06556037,0.088052222,0.0902975,0.016192593,0.011771481,0.031312222,0.037900926,0.056398519,0.057545926,Mouse
0.03958,0.028194815,0.044177407,0.059731944,0.067897037,0.075834815,0.063340556,0.060184074,0.081894444,0.095686667,0.116431111,0.137897037,0.068165185,0.065924722,0.08948963,0.09992963,0.127780833,0.138871852,0.065114444,0.063869907,0.085888519,0.09757,0.139810741,0.127598611,0.038562963,0.03492,0.05602,0.065566667,0.087895185,0.090093611,0.016176667,0.011346667,0.031237037,0.037764167,0.056278148,0.057624074,Mouse
0.039458056,0.027803333,0.043975926,0.059651667,0.067753704,0.075788519,0.063276944,0.059812593,0.081692222,0.095518148,0.116382778,0.137822222,0.068010741,0.065705833,0.089234815,0.099595185,0.127641389,0.13874037,0.065114815,0.064023704,0.085789444,0.097161111,0.139590741,0.127301389,0.038410741,0.035117778,0.055848333,0.065261111,0.087717778,0.089997778,0.015965185,0.011461481,0.031092593,0.037426944,0.05616963,0.057393333,Mouse
0.039246111,0.027957407,0.043804815,0.059438333,0.0677,0.075736667,0.063103611,0.06006213,0.081645185,0.095534815,0.116316667,0.13772,0.067936667,0.065988889,0.089201111,0.099721111,0.127565556,0.138754815,0.064937037,0.064048519,0.085691111,0.097278889,0.139528889,0.127351111,0.038371481,0.035078889,0.055828889,0.065252963,0.087681111,0.08992537,0.015873426,0.011414444,0.031048519,0.037346111,0.05612037,0.05751,Mouse
0.0392225,0.027924815,0.04389037,0.059381389,0.067687407,0.075697778,0.063139907,0.060005741,0.081634444,0.095333704,0.116237778,0.13787,0.067905926,0.065839444,0.089226296,0.099502963,0.127531852,0.13867037,0.06491037,0.06369,0.085607222,0.097042963,0.139386296,0.127313889,0.038388148,0.035002963,0.055813889,0.065133704,0.087742593,0.090061667,0.015980093,0.011504815,0.031058889,0.037425,0.055981481,0.057475185,Mouse
0.039234167,0.028041852,0.043879259,0.059332593,0.067715463,0.075653704,0.063243611,0.060004352,0.081677778,0.095323333,0.116271944,0.137848519,0.067934444,0.065716389,0.089145926,0.099262222,0.127515185,0.138672593,0.064667778,0.063703333,0.085598889,0.096565185,0.139553333,0.127325833,0.03823963,0.035010741,0.055718611,0.064730648,0.087697407,0.090003519,0.015933704,0.011435926,0.031034074,0.036858611,0.055978148,0.057431481,Mouse
0.039116667,0.027897407,0.043733704,0.058897407,0.067522685,0.075660741,0.063129537,0.05977713,0.081556667,0.09514,0.116136667,0.137772963,0.067853704,0.065549444,0.089066667,0.099333704,0.127554815,0.138683704,0.064615556,0.063428519,0.085409167,0.09673,0.139284074,0.127213056,0.038220741,0.034833704,0.055566759,0.064900648,0.087571852,0.089942037,0.015808704,0.011293704,0.030964074,0.037160278,0.055908519,0.057423333,Mouse
0.03905963,0.027802685,0.043592963,0.059004815,0.067557407,0.075655926,0.063069907,0.05962713,0.081544074,0.095194815,0.116174722,0.13782037,0.067771852,0.065437963,0.089058056,0.099294815,0.12742037,0.138672315,0.064594815,0.063389259,0.085347222,0.096818519,0.13930963,0.127257778,0.038153796,0.034734444,0.055626389,0.064904815,0.087485185,0.089974259,0.015779259,0.011246667,0.030953333,0.037139167,0.055906296,0.057334074,Mouse
0.039074444,0.027835185,0.043715926,0.058778148,0.067485185,0.075624074,0.063084352,0.059669352,0.081442963,0.095048889,0.116055833,0.137774167,0.067765556,0.065395,0.089060556,0.099210741,0.127455556,0.138765648,0.064601852,0.06350963,0.08542,0.096771852,0.139241852,0.127374815,0.038127407,0.034424074,0.055590463,0.064589259,0.087447778,0.089866852,0.015666481,0.011057037,0.030747407,0.036827593,0.055751944,0.057387037,Mouse
0.038977407,0.027702963,0.043550741,0.058813333,0.067409352,0.075498889,0.063016944,0.059584352,0.081352222,0.094775185,0.116093241,0.137799167,0.067744815,0.065385,0.088785556,0.098914074,0.127328148,0.138499537,0.064494444,0.063428148,0.085334074,0.096364167,0.13908963,0.127096667,0.037979352,0.034558148,0.055373056,0.064138981,0.08743037,0.089804259,0.015662593,0.011250741,0.030762963,0.036171296,0.055769167,0.057202593,Mouse
